object_id,video_id,video_name,type,category,tracking_id,timestamp
"video24_142000_1","video24","A Taste of Home","car","vehicle","",142000
"video24_143000_0","video24","A Taste of Home","cat","pet","",143000
"video24_143000_1","video24","A Taste of Home","car","vehicle","",143000
"video24_144000_0","video24","A Taste of Home","person","","",144000
"video24_144000_1","video24","A Taste of Home","dog","pet","",144000
"video24_144000_2","video24","A Taste of Home","monitor","electronics","",144000
"video24_145000_0","video24","A Taste of Home","monitor","electronics","",145000
"video24_145000_1","video24","A Taste of Home","monitor","electronics","",145000
"video24_146000_0","video24","A Taste of Home","dog","pet","",146000
"video24_148000_0","video24","A Taste of Home","dog","pet","8eb1df83-22ef-4484-869b-fdbab0b3f223",148000
"video24_149000_0","video24","A Taste of Home","car","vehicle","",149000
"video24_149000_1","video24","A Taste of Home","car","vehicle","",149000
"video24_150000_0","video24","A Taste of Home","monitor","electronics","",150000
"video24_150000_1","video24","A Taste of Home","dog","pet","",150000
"video24_150000_2","video24","A Taste of Home","cat","pet","",150000
"video24_151000_0","video24","A Taste of Home","cat","pet","",151000
"video24_152000_0","video24","A Taste of Home","car","vehicle","",152000
"video24_152000_1","video24","A Taste of Home","dog","pet","",152000
"video24_153000_0","video24","A Taste of Home","dog","pet","",153000
"video24_153000_1","video24","A Taste of Home","cat","pet","",153000
"video24_154000_0","video24","A Taste of Home","monitor","electronics","",154000
"video24_154000_1","video24","A Taste of Home","cat","pet","",154000
"video24_155000_0","video24","A Taste of Home","person","","",155000
"video24_155000_1","video24","A Taste of Home","dog","pet","",155000
"video24_155000_2","video24","A Taste of Home","monitor","electronics","",155000
"video24_157000_0","video24","A Taste of Home","dog","pet","",157000
"video24_157000_1","video24","A Taste of Home","cat","pet","",157000
"video24_158000_0","video24","A Taste of Home","dog","pet","",158000
"video24_161000_0","video24","A Taste of Home","monitor","electronics","",161000
"video24_161000_1","video24","A Taste of Home","cat","pet","",161000
"video24_162000_0","video24","A Taste of Home","person","","",162000
"video24_162000_1","video24","A Taste of Home","person","","",162000
"video24_162000_2","video24","A Taste of Home","dog","pet","",162000
"video24_164000_0","video24","A Taste of Home","car","vehicle","",164000
"video24_164000_1","video24","A Taste of Home","car","vehicle","",164000
"video24_165000_0","video24","A Taste of Home","person","","",165000
"video24_166000_0","video24","A Taste of Home","monitor","electronics","",166000
"video24_168000_0","video24","A Taste of Home","cat","pet","",168000
"video24_169000_0","video24","A Taste of Home","monitor","electronics","",169000
"video24_170000_0","video24","A Taste of Home","person","","",170000
"video24_170000_1","video24","A Taste of Home","person","","",170000
"video24_172000_0","video24","A Taste of Home","car","vehicle","",172000
"video24_175000_0","video24","A Taste of Home","monitor","electronics","",175000
"video24_175000_1","video24","A Taste of Home","car","vehicle","",175000
"video24_176000_0","video24","A Taste of Home","person","","",176000
"video24_178000_0","video24","A Taste of Home","dog","pet","",178000
"video24_178000_1","video24","A Taste of Home","person","","",178000
"video24_178000_2","video24","A Taste of Home","monitor","electronics","",178000
"video24_179000_0","video24","A Taste of Home","dog","pet","",179000
"video24_179000_1","video24","A Taste of Home","monitor","electronics","",179000
"video24_179000_2","video24","A Taste of Home","dog","pet","8eb1df83-22ef-4484-869b-fdbab0b3f223",179000
"video24_181000_0","video24","A Taste of Home","car","vehicle","",181000
"video24_182000_0","video24","A Taste of Home","cat","pet","",182000
"video24_184000_0","video24","A Taste of Home","person","","",184000
"video24_184000_1","video24","A Taste of Home","car","vehicle","",184000
"video24_185000_0","video24","A Taste of Home","dog","pet","",185000
"video24_185000_1","video24","A Taste of Home","monitor","electronics","",185000
"video24_186000_0","video24","A Taste of Home","dog","pet","",186000
"video24_188000_0","video24","A Taste of Home","monitor","electronics","",188000
"video24_188000_1","video24","A Taste of Home","car","vehicle","",188000
"video24_188000_2","video24","A Taste of Home","cat","pet","",188000
"video24_190000_0","video24","A Taste of Home","monitor","electronics","",190000
"video24_190000_1","video24","A Taste of Home","monitor","electronics","",190000
"video24_193000_0","video24","A Taste of Home","monitor","electronics","",193000
"video24_194000_0","video24","A Taste of Home","person","","",194000
"video24_196000_0","video24","A Taste of Home","dog","pet","",196000
"video24_196000_1","video24","A Taste of Home","car","vehicle","",196000
"video24_196000_2","video24","A Taste of Home","dog","pet","",196000
"video24_197000_0","video24","A Taste of Home","monitor","electronics","",197000
"video24_197000_1","video24","A Taste of Home","dog","pet","",197000
"video24_198000_0","video24","A Taste of Home","car","vehicle","",198000
"video24_198000_1","video24","A Taste of Home","car","vehicle","",198000
"video24_199000_0","video24","A Taste of Home","car","vehicle","",199000
"video24_199000_1","video24","A Taste of Home","person","","",199000
"video24_201000_0","video24","A Taste of Home","dog","pet","",201000
"video24_203000_0","video24","A Taste of Home","cat","pet","",203000
"video24_203000_1","video24","A Taste of Home","cat","pet","",203000
"video24_204000_0","video24","A Taste of Home","monitor","electronics","",204000
"video24_204000_1","video24","A Taste of Home","monitor","electronics","",204000
"video24_204000_2","video24","A Taste of Home","person","","",204000
"video24_205000_0","video24","A Taste of Home","person","","f32e0236-4678-4786-9f55-dc04e56f6f91",205000
"video24_206000_0","video24","A Taste of Home","cat","pet","6f21d229-1c5d-43bd-9a31-79010574cde7",206000
"video24_206000_1","video24","A Taste of Home","dog","pet","",206000
"video24_206000_2","video24","A Taste of Home","monitor","electronics","",206000
"video24_207000_0","video24","A Taste of Home","cat","pet","",207000
"video24_207000_1","video24","A Taste of Home","cat","pet","6f21d229-1c5d-43bd-9a31-79010574cde7",207000
"video24_208000_0","video24","A Taste of Home","cat","pet","",208000
"video24_208000_1","video24","A Taste of Home","person","","f32e0236-4678-4786-9f55-dc04e56f6f91",208000
"video24_209000_0","video24","A Taste of Home","dog","pet","",209000
"video24_209000_1","video24","A Taste of Home","monitor","electronics","",209000
"video24_210000_0","video24","A Taste of Home","person","","",210000
"video24_210000_1","video24","A Taste of Home","dog","pet","",210000
"video24_210000_2","video24","A Taste of Home","dog","pet","",210000
"video24_211000_0","video24","A Taste of Home","monitor","electronics","",211000
"video24_211000_1","video24","A Taste of Home","cat","pet","",211000
"video24_213000_0","video24","A Taste of Home","dog","pet","",213000
"video24_213000_1","video24","A Taste of Home","car","vehicle","",213000
"video24_213000_2","video24","A Taste of Home","person","","",213000
"video24_214000_0","video24","A Taste of Home","person","","",214000
"video24_215000_0","video24","A Taste of Home","person","","",215000
"video24_216000_0","video24","A Taste of Home","cat","pet","",216000
"video24_216000_1","video24","A Taste of Home","dog","pet","",216000
"video24_216000_2","video24","A Taste of Home","monitor","electronics","",216000
"video24_219000_0","video24","A Taste of Home","person","","",219000
"video24_219000_1","video24","A Taste of Home","dog","pet","",219000
"video24_219000_2","video24","A Taste of Home","cat","pet","",219000
"video24_220000_0","video24","A Taste of Home","monitor","electronics","",220000
"video24_220000_1","video24","A Taste of Home","cat","pet","",220000
"video24_220000_2","video24","A Taste of Home","monitor","electronics","",220000
"video24_221000_0","video24","A Taste of Home","car","vehicle","",221000
"video24_221000_1","video24","A Taste of Home","dog","pet","",221000
"video24_222000_0","video24","A Taste of Home","cat","pet","6f21d229-1c5d-43bd-9a31-79010574cde7",222000
"video24_222000_1","video24","A Taste of Home","person","","",222000
"video24_222000_2","video24","A Taste of Home","car","vehicle","",222000
"video24_223000_0","video24","A Taste of Home","dog","pet","",223000
"video24_224000_0","video24","A Taste of Home","car","vehicle","",224000
"video24_226000_0","video24","A Taste of Home","person","","",226000
"video24_228000_0","video24","A Taste of Home","monitor","electronics","",228000
"video24_228000_1","video24","A Taste of Home","person","","",228000
"video24_229000_0","video24","A Taste of Home","monitor","electronics","",229000
"video24_229000_1","video24","A Taste of Home","dog","pet","",229000
"video24_230000_0","video24","A Taste of Home","monitor","electronics","",230000
"video24_230000_1","video24","A Taste of Home","monitor","electronics","971532fa-2c20-4de1-83a1-682cc7c78d76",230000
"video24_230000_2","video24","A Taste of Home","car","vehicle","",230000
"video24_231000_0","video24","A Taste of Home","cat","pet","",231000
"video24_231000_1","video24","A Taste of Home","dog","pet","",231000
"video24_231000_2","video24","A Taste of Home","person","","",231000
"video24_232000_0","video24","A Taste of Home","cat","pet","",232000
"video24_232000_1","video24","A Taste of Home","monitor","electronics","",232000
"video24_232000_2","video24","A Taste of Home","monitor","electronics","",232000
"video24_233000_0","video24","A Taste of Home","person","","",233000
"video24_233000_1","video24","A Taste of Home","person","","",233000
"video24_234000_0","video24","A Taste of Home","monitor","electronics","971532fa-2c20-4de1-83a1-682cc7c78d76",234000
"video24_234000_1","video24","A Taste of Home","person","","",234000
"video24_234000_2","video24","A Taste of Home","monitor","electronics","971532fa-2c20-4de1-83a1-682cc7c78d76",234000
"video24_235000_0","video24","A Taste of Home","cat","pet","",235000
"video24_235000_1","video24","A Taste of Home","car","vehicle","",235000
"video24_235000_2","video24","A Taste of Home","dog","pet","",235000
"video24_236000_0","video24","A Taste of Home","cat","pet","",236000
"video24_236000_1","video24","A Taste of Home","car","vehicle","",236000
"video24_236000_2","video24","A Taste of Home","person","","",236000
"video24_237000_0","video24","A Taste of Home","car","vehicle","",237000
"video24_238000_0","video24","A Taste of Home","car","vehicle","78de7948-2778-4ecd-90b0-8a90e097db7d",238000
"video24_239000_0","video24","A Taste of Home","dog","pet","",239000
"video24_239000_1","video24","A Taste of Home","person","","",239000
"video24_240000_0","video24","A Taste of Home","monitor","electronics","",240000
"video24_240000_1","video24","A Taste of Home","car","vehicle","",240000
"video24_240000_2","video24","A Taste of Home","car","vehicle","",240000
"video24_242000_0","video24","A Taste of Home","monitor","electronics","",242000
"video24_242000_1","video24","A Taste of Home","monitor","electronics","",242000
"video24_242000_2","video24","A Taste of Home","dog","pet","",242000
"video24_243000_0","video24","A Taste of Home","person","","f32e0236-4678-4786-9f55-dc04e56f6f91",243000
"video24_243000_1","video24","A Taste of Home","car","vehicle","",243000
"video24_243000_2","video24","A Taste of Home","monitor","electronics","",243000
"video24_245000_0","video24","A Taste of Home","monitor","electronics","",245000
"video24_248000_0","video24","A Taste of Home","cat","pet","",248000
"video24_249000_0","video24","A Taste of Home","monitor","electronics","",249000
"video24_249000_1","video24","A Taste of Home","monitor","electronics","",249000
"video24_249000_2","video24","A Taste of Home","person","","",249000
"video24_250000_0","video24","A Taste of Home","person","","",250000
"video24_250000_1","video24","A Taste of Home","person","","",250000
"video24_251000_0","video24","A Taste of Home","monitor","electronics","",251000
"video24_251000_1","video24","A Taste of Home","monitor","electronics","",251000
"video24_251000_2","video24","A Taste of Home","dog","pet","",251000
"video24_252000_0","video24","A Taste of Home","person","","",252000
"video24_252000_1","video24","A Taste of Home","cat","pet","",252000
